id,lat,lon,district,well_type,well_depth_m,water_table_depth_m,transmissivity_m2_per_day,hydraulic_conductivity_m_per_day,aquifer_thickness_m,specific_capacity_m3_per_day_per_m,pump_capacity_lpm,pumping_rate_m3_per_day,TDS_mg_per_L,nitrate_mg_per_L,fluoride_mg_per_L,pH,land_use,season,household_water_insecurity_index
1458,27.755219985937998,85.27808015746882,Bhaktapur,deep_tube,104.26,34.0,314.37,23.6012,13.32,0.8913,404.6,582.625,247.1,3.359,0.846,7.49,agriculture,dry,27.15
1459,27.62595996016267,85.29930939554573,Bhaktapur,deep_tube,244.19,15.76,261.59,7.4522,35.1,2.5324,733.81,1056.69,580.3,2.558,0.776,7.2,urban,wet,20.51
1460,27.767253679658367,85.33711453550923,Kathmandu,shallow_tube,32.99,23.05,238.2,8.5985,27.7,1.3285,60.63,87.312,1289.4,0.01,0.621,6.89,agriculture,dry,40.52
1461,27.787137956430442,85.26260597196307,Kathmandu,shallow_tube,17.5,14.27,55.45,2.4379,22.74,0.171,116.87,168.289,584.9,0.475,0.486,7.7,peri-urban,dry,15.92
1462,27.693744569788247,85.2489202624354,Kathmandu,deep_tube,98.82,48.96,391.73,17.1528,22.84,0.9085,499.93,719.904,356.2,8.038,1.165,7.18,urban,dry,40.6
1463,27.663654805087273,85.3504171968364,Lalitpur,shallow_tube,33.31,16.8,620.26,25.0175,24.79,6.0226,70.33,101.272,435.7,2.965,1.292,7.23,peri-urban,dry,8.53
1464,27.650533240100696,85.44966813858782,Kathmandu,dug,6.42,23.33,233.47,8.7225,26.77,0.7397,1.0,1.44,347.9,2.572,0.786,6.92,urban,dry,38.07
1465,27.772457914919027,85.28935337983083,Kathmandu,shallow_tube,65.37,2.8,121.94,3.9215,31.1,0.9321,111.95,161.209,281.3,11.262,0.807,6.75,urban,dry,0.24
1466,27.66911175057549,85.33499359328862,Kathmandu,deep_tube,235.0,18.93,529.35,38.2354,13.84,3.662,50.0,72.0,569.4,1.665,0.754,7.33,agriculture,dry,16.33
1467,27.67718082117398,85.33268514836547,Lalitpur,dug,5.31,0.2,169.22,4.9263,34.35,1.6303,7.36,10.596,306.5,9.496,0.788,7.9,urban,dry,14.2
1468,27.74452570014788,85.35490083010433,Kathmandu,shallow_tube,55.55,9.82,328.45,8.4669,38.79,2.541,63.46,91.387,158.0,1.14,0.522,7.73,peri-urban,wet,1.53
1469,27.775480205868277,85.42822591208609,Kathmandu,shallow_tube,14.07,0.5,223.68,35.5261,6.3,1.2899,40.86,58.842,170.5,12.149,0.888,6.94,urban,wet,0.0
1470,27.68055898814291,85.36125442031397,Kathmandu,deep_tube,128.75,16.33,271.45,14.1034,19.25,1.2526,282.73,407.126,181.9,4.023,1.097,8.09,peri-urban,wet,11.63
1471,27.727223688584832,85.31207852998482,Kathmandu,dug,5.33,2.86,231.24,5.772,40.06,2.0747,5.75,8.283,92.5,2.825,0.628,7.2,green,dry,24.34
1472,27.604542822249936,85.44305573535983,Bhaktapur,shallow_tube,24.96,19.45,955.51,179.5823,5.32,5.0775,79.04,113.82,209.6,3.928,0.983,7.69,urban,dry,5.22
1473,27.62023270824528,85.31952484317456,Kathmandu,deep_tube,141.93,13.35,149.93,7.3923,20.28,0.6979,142.81,205.652,653.3,0.435,0.334,7.03,urban,dry,12.5
1474,27.76436181057745,85.23365691319685,Lalitpur,shallow_tube,37.25,29.38,1502.19,68.9818,21.78,14.4389,62.16,89.505,483.8,0.631,0.711,6.9,green,dry,34.82
1475,27.638069030360704,85.32081183580506,Bhaktapur,dug,5.47,14.73,112.86,4.9993,22.57,0.9608,2.78,3.997,1056.0,3.682,0.766,7.04,urban,dry,51.18
1476,27.741675631154173,85.38339188066274,Lalitpur,dug,3.74,5.77,386.53,28.8099,13.42,2.8246,10.15,14.62,361.3,3.943,0.84,7.26,urban,wet,22.11
1477,27.609998723500986,85.44719053443416,Kathmandu,shallow_tube,12.26,18.64,238.25,5.3805,44.28,1.3631,5.0,7.2,279.4,6.47,0.01,7.68,urban,dry,38.08
1478,27.663532245705902,85.3445779641967,Kathmandu,shallow_tube,32.03,11.09,466.29,34.7127,13.43,2.1289,30.55,43.995,755.6,2.01,1.261,6.86,peri-urban,wet,26.12
1479,27.703231929343282,85.37163956599304,Kathmandu,shallow_tube,59.57,27.55,1101.18,24.6572,44.66,8.6852,13.62,19.614,152.3,0.441,0.726,7.68,peri-urban,dry,30.34
1480,27.615546927049635,85.36558964547221,Bhaktapur,deep_tube,192.05,4.44,142.05,3.0632,46.37,0.5145,416.4,599.61,626.3,3.311,0.391,5.91,urban,wet,0.0
1481,27.617628346220624,85.40057954525679,Kathmandu,deep_tube,118.05,39.82,384.28,39.1069,9.83,2.9258,78.92,113.651,414.3,2.441,0.948,7.11,green,dry,29.78
1482,27.67434459958121,85.32021995895718,Kathmandu,shallow_tube,49.45,12.34,665.62,59.4263,11.2,2.5204,61.86,89.08,572.2,5.454,0.712,6.02,urban,wet,8.03
1483,27.65351343995855,85.4228963237368,Lalitpur,shallow_tube,39.19,9.49,117.91,12.4664,9.46,1.139,45.28,65.205,289.1,4.733,0.704,6.9,urban,dry,10.16
1484,27.617704109942828,85.38289951213451,Kathmandu,shallow_tube,61.04,17.87,544.29,54.1949,10.04,3.56,91.16,131.276,134.7,3.352,0.701,6.91,urban,dry,16.76
1485,27.688766301058415,85.32345789758007,Bhaktapur,shallow_tube,47.71,21.4,1288.42,33.7742,38.15,11.6485,45.47,65.475,717.5,5.057,0.988,7.15,agriculture,dry,18.83
1486,27.618872533563184,85.35052487138833,Bhaktapur,shallow_tube,55.61,5.56,404.05,11.319,35.7,2.716,5.0,7.2,824.8,8.503,0.723,7.04,urban,wet,31.85
1487,27.60533154498661,85.2019901419914,Kathmandu,shallow_tube,36.74,23.44,315.91,6.8553,46.08,0.7764,109.86,158.196,657.6,7.761,1.092,7.53,urban,dry,20.43
1488,27.790219058847544,85.30363158566513,Bhaktapur,shallow_tube,59.7,13.45,96.57,4.2783,22.57,0.2981,15.37,22.139,1127.0,4.445,0.333,8.21,agriculture,dry,37.9
1489,27.682733155345474,85.36179929307353,Kathmandu,shallow_tube,55.63,17.08,86.1,2.4624,34.97,0.2901,51.19,73.709,264.3,1.859,0.493,6.78,peri-urban,dry,16.04
1490,27.647189355378554,85.33387316094657,Bhaktapur,shallow_tube,8.0,6.41,152.94,3.5506,43.08,1.5149,13.77,19.824,983.4,8.299,0.01,7.04,urban,wet,34.25
1491,27.743341700451808,85.42905564800745,Bhaktapur,shallow_tube,47.59,36.86,115.17,9.4593,12.17,0.7619,65.29,94.013,1474.0,0.843,0.224,7.91,urban,dry,56.85
1492,27.635089737915735,85.42981038523115,Lalitpur,dug,1.5,1.39,55.8,2.1385,26.09,0.4961,4.2,6.053,357.2,1.301,0.456,7.0,peri-urban,dry,21.51
1493,27.71206944058484,85.20675460450987,Bhaktapur,shallow_tube,54.15,22.66,477.58,30.1139,15.86,4.7472,24.48,35.248,567.9,2.722,0.637,6.51,peri-urban,dry,29.58
1494,27.702784370616946,85.36245581107788,Kathmandu,shallow_tube,51.26,0.5,299.69,7.6562,39.14,1.4087,23.33,33.598,339.0,7.654,1.258,7.72,urban,wet,0.0
1495,27.72480335831714,85.39989865520731,Lalitpur,dug,3.95,18.42,539.87,16.5918,32.54,2.6496,4.69,6.756,233.6,4.451,0.076,7.66,urban,dry,36.68
1496,27.639786024425007,85.25535676696505,Lalitpur,deep_tube,136.07,1.0,553.03,17.6763,31.29,5.0446,493.9,711.22,285.1,5.588,0.475,7.23,agriculture,wet,17.03
1497,27.705587250505374,85.25798260615171,Lalitpur,shallow_tube,16.28,0.5,263.43,18.368,14.34,1.8062,84.38,121.514,844.3,11.049,0.239,6.86,urban,wet,4.76
1498,27.60604117340222,85.35318956021054,Lalitpur,shallow_tube,30.39,19.09,2000.0,196.4783,10.18,5.3975,28.76,41.415,519.1,6.402,1.254,8.53,urban,dry,20.55
1499,27.720353938074364,85.4419565587109,Kathmandu,dug,6.33,5.91,141.8,10.8746,13.04,0.6596,5.37,7.726,478.8,7.581,1.338,7.27,urban,dry,39.25
1500,27.760941085641626,85.37620091280853,Kathmandu,shallow_tube,12.79,34.0,130.36,23.8694,5.46,1.217,95.4,137.379,780.4,6.729,0.289,6.83,urban,dry,30.66
1501,27.690797239578032,85.32386241066983,Kathmandu,shallow_tube,50.34,13.93,78.81,2.4444,32.24,0.2068,62.5,90.001,775.5,2.204,1.043,7.14,agriculture,dry,27.11
1502,27.64240621207559,85.42767718326887,Lalitpur,shallow_tube,59.28,1.97,862.92,30.9909,27.84,7.0181,22.81,32.841,544.1,7.089,0.916,6.79,urban,dry,7.82
1503,27.651539291240475,85.25824248007889,Kathmandu,shallow_tube,25.14,12.72,1365.64,27.6291,49.43,9.5938,42.66,61.426,499.0,6.261,2.023,6.99,urban,wet,26.19
1504,27.737801502169017,85.31927015766038,Bhaktapur,shallow_tube,32.85,21.0,510.68,55.1302,9.26,4.3811,45.58,65.639,162.2,1.491,0.552,8.01,peri-urban,wet,21.52
1505,27.712233488749284,85.39558711105713,Bhaktapur,shallow_tube,56.05,7.06,118.69,2.9191,40.66,0.7438,119.83,172.552,216.8,8.295,0.744,7.69,urban,wet,7.63
1506,27.657431699086715,85.35927911220308,Kathmandu,shallow_tube,32.06,8.03,321.66,6.7106,47.93,1.2279,95.8,137.952,325.0,0.822,0.279,6.88,agriculture,dry,0.29
1507,27.76095187971811,85.36171436747112,Lalitpur,shallow_tube,27.39,8.82,438.96,11.0926,39.57,1.1392,44.32,63.828,227.6,4.18,1.037,6.83,urban,dry,1.18
1508,27.624734527490972,85.2719112215898,Lalitpur,dug,5.77,18.15,161.89,5.7296,28.26,0.3332,5.59,8.053,1009.2,5.908,0.71,6.94,urban,dry,48.67
1509,27.736435705213268,85.26961165267157,Kathmandu,shallow_tube,35.38,13.98,349.38,7.9462,43.97,1.5689,57.07,82.182,338.2,1.414,0.01,6.61,urban,dry,20.73
1510,27.74280751394563,85.35704278648814,Lalitpur,shallow_tube,22.87,34.14,211.81,5.3964,39.25,0.841,60.3,86.832,750.7,5.965,0.556,7.16,urban,dry,30.36
1511,27.79868719027232,85.37913465930227,Kathmandu,shallow_tube,43.15,18.51,186.96,6.5874,28.38,0.6847,67.19,96.755,1221.4,5.894,0.858,6.52,urban,dry,22.57
1512,27.602363467155644,85.44693224573076,Lalitpur,shallow_tube,44.32,8.39,181.7,11.0822,16.4,0.4681,66.21,95.346,552.8,4.974,0.039,7.92,urban,dry,14.21
1513,27.675470922972043,85.24009092387733,Lalitpur,shallow_tube,54.53,1.05,301.9,6.2579,48.24,1.1236,57.64,83.005,365.9,2.89,0.777,7.35,green,wet,11.15
1514,27.626518970945668,85.24297193737581,Bhaktapur,shallow_tube,26.58,27.1,476.42,45.4674,10.48,3.9396,68.14,98.125,697.7,4.513,0.576,6.91,urban,dry,32.97
1515,27.787892513864687,85.42861322820926,Kathmandu,shallow_tube,32.77,4.9,610.29,19.7554,30.89,2.0538,52.2,75.165,320.6,10.86,1.196,7.32,urban,dry,17.49
1516,27.737860974048242,85.28089595330904,Kathmandu,shallow_tube,35.88,5.15,179.51,28.3795,6.33,1.7803,26.94,38.788,1090.5,4.598,0.387,6.91,urban,dry,12.0
1517,27.718584617561543,85.36792630417101,Lalitpur,deep_tube,185.95,13.19,941.82,63.9362,14.73,4.8349,297.21,427.989,471.3,6.499,0.998,6.96,urban,dry,16.46
1518,27.643643447106587,85.3896478640246,Lalitpur,dug,4.12,0.2,265.24,5.321,49.85,2.1871,1.86,2.675,1052.4,4.322,1.03,8.01,urban,wet,37.53
1519,27.679634644537078,85.23771584637164,Kathmandu,deep_tube,115.32,30.05,135.18,4.4044,30.69,0.7145,473.86,682.353,265.0,5.46,1.606,7.29,urban,dry,17.58
1520,27.686264051717867,85.30277653057142,Kathmandu,shallow_tube,51.3,5.87,652.96,15.0475,43.39,3.2743,90.56,130.409,300.9,5.455,0.595,6.52,urban,dry,2.99
1521,27.738402678113783,85.26116116955262,Bhaktapur,shallow_tube,21.69,16.2,367.66,8.5142,43.18,1.035,57.91,83.388,599.5,0.48,0.888,6.81,agriculture,wet,19.44
1522,27.739144606043634,85.30225028527015,Kathmandu,deep_tube,190.18,23.82,477.79,10.2247,46.73,3.0697,570.45,821.442,387.1,4.028,1.233,7.61,urban,wet,27.62
1523,27.70291258824324,85.27502769940631,Lalitpur,deep_tube,172.69,31.94,253.15,20.6784,12.24,1.2786,50.0,72.0,331.7,5.141,0.383,6.93,urban,dry,27.42
1524,27.711420868965323,85.35281272203524,Bhaktapur,deep_tube,107.38,17.31,305.86,44.2271,6.92,0.9464,50.0,72.0,383.3,4.884,1.13,6.37,peri-urban,dry,14.58
1525,27.717880722640512,85.37924251154018,Kathmandu,shallow_tube,36.74,20.41,123.32,21.0933,5.85,0.9081,83.79,120.657,900.3,6.074,1.323,6.69,agriculture,dry,32.64
1526,27.607382491084387,85.25751145642977,Kathmandu,shallow_tube,17.86,11.19,758.16,27.3278,27.74,2.3317,5.0,7.2,182.8,6.47,0.939,7.47,urban,dry,23.76
1527,27.776391533705546,85.23487003495842,Kathmandu,shallow_tube,24.02,12.94,678.6,65.4289,10.37,4.471,5.0,7.2,205.8,3.409,0.75,6.21,urban,wet,30.71
1528,27.79558766250919,85.44450724323829,Kathmandu,shallow_tube,32.28,36.56,901.58,26.1955,34.42,4.5705,91.4,131.623,839.2,2.613,1.425,6.92,urban,dry,31.93
1529,27.612645785645142,85.37784530515766,Kathmandu,dug,7.1,14.11,199.14,7.7708,25.63,1.8086,5.87,8.446,182.4,0.679,1.425,7.61,green,dry,35.27
1530,27.71810325957737,85.41795808974825,Kathmandu,deep_tube,150.1,24.19,476.82,11.3438,42.03,1.0575,700.11,1008.153,610.6,3.948,0.553,7.86,peri-urban,wet,25.03
1531,27.75048152857184,85.35472252924502,Kathmandu,shallow_tube,51.21,13.76,296.01,7.4589,39.69,1.9624,60.57,87.222,875.3,3.565,0.308,6.44,urban,wet,23.56
1532,27.784520248730697,85.33931849918358,Kathmandu,shallow_tube,56.15,1.62,2000.0,151.9204,13.16,8.4897,108.77,156.634,430.6,4.597,1.531,7.22,urban,wet,0.0
1533,27.661237595015372,85.4329225161085,Kathmandu,shallow_tube,38.79,7.48,222.91,6.706,33.24,2.0793,135.73,195.458,246.7,4.7,0.09,6.84,peri-urban,wet,0.0
1534,27.688463771272477,85.41600217089062,Kathmandu,shallow_tube,29.66,2.64,1240.35,61.7721,20.08,11.5132,66.61,95.921,265.2,5.533,0.796,6.7,peri-urban,wet,0.0
1535,27.67822219463998,85.20770216852453,Bhaktapur,dug,8.13,9.83,431.76,23.185,18.62,3.4388,7.13,10.274,338.8,6.747,0.01,6.81,urban,wet,32.58
1536,27.62884713932236,85.27599240107352,Kathmandu,shallow_tube,67.98,10.32,1229.37,69.5705,17.67,6.5077,6.52,9.396,306.0,3.224,0.559,6.68,urban,dry,28.01
1537,27.626237508383603,85.36187684496143,Lalitpur,deep_tube,152.81,11.75,205.29,5.718,35.9,2.0296,334.51,481.692,512.5,1.666,0.301,7.7,urban,wet,3.73
1538,27.794324239937506,85.3395230100918,Kathmandu,dug,6.17,14.53,296.19,15.8148,18.73,1.2309,5.72,8.239,226.8,7.838,0.666,7.27,urban,dry,27.54
1539,27.619421970980433,85.34300403537108,Lalitpur,shallow_tube,43.91,14.7,181.51,3.848,47.17,0.9517,100.98,145.415,664.7,0.647,1.022,7.45,peri-urban,dry,28.9
1540,27.719474532959506,85.2002036543272,Kathmandu,deep_tube,119.11,1.0,204.76,6.8448,29.91,1.9149,50.0,72.0,197.6,7.6,0.522,7.95,urban,dry,1.69
1541,27.712781187882978,85.25978877503684,Kathmandu,deep_tube,170.67,46.11,140.51,24.5898,5.71,1.1762,147.34,212.173,298.4,6.118,1.385,6.71,urban,dry,31.26
1542,27.752505850450078,85.28278981153838,Lalitpur,shallow_tube,42.04,21.39,324.39,61.2892,5.29,1.0819,53.89,77.604,236.9,3.435,0.897,7.09,peri-urban,dry,20.83
1543,27.60859267856153,85.29061047862024,Lalitpur,dug,4.86,14.55,317.63,15.3189,20.73,2.5382,1.25,1.806,347.6,6.293,1.235,6.16,urban,dry,43.94
1544,27.669798185397944,85.23285946611317,Kathmandu,shallow_tube,31.37,20.06,179.96,7.4166,24.26,1.7478,96.74,139.298,584.5,3.256,0.363,6.3,urban,dry,25.52
1545,27.771479772866655,85.44713612980912,Kathmandu,shallow_tube,23.68,12.97,144.46,6.9982,20.64,0.7132,94.12,135.528,368.9,2.61,0.378,7.74,urban,wet,16.15
1546,27.77094247895065,85.38596056137091,Bhaktapur,shallow_tube,43.32,8.97,579.72,45.7047,12.68,1.2785,63.96,92.102,354.4,1.844,0.983,7.17,peri-urban,wet,12.97
1547,27.640850944883667,85.23784836604611,Bhaktapur,shallow_tube,49.03,13.35,362.03,12.8937,28.08,3.1519,58.1,83.657,318.6,1.339,0.147,6.89,peri-urban,dry,9.6
1548,27.71695760459017,85.4484174613913,Kathmandu,shallow_tube,45.17,9.42,48.23,1.6146,29.87,0.3609,90.85,130.819,595.0,6.431,0.586,6.79,urban,wet,13.81
1549,27.68473558620346,85.28227331654786,Lalitpur,dug,4.28,19.56,95.04,2.69,35.33,0.2435,5.77,8.303,459.0,4.851,1.277,7.3,urban,dry,41.18
1550,27.71109015045375,85.43330295068537,Lalitpur,dug,6.4,7.0,127.15,3.0667,41.46,1.0203,2.53,3.649,238.4,1.497,0.899,7.02,green,dry,32.98
1551,27.639368220265315,85.24529901346133,Kathmandu,deep_tube,56.02,23.07,656.07,17.6305,37.21,5.1076,219.89,316.647,230.3,1.556,0.879,6.44,peri-urban,wet,9.35
1552,27.669399935937726,85.30392410599191,Kathmandu,shallow_tube,45.15,23.23,47.71,0.9601,49.7,0.2616,126.66,182.391,462.5,4.095,0.906,7.29,urban,dry,23.52
1553,27.696737946249844,85.34503897749019,Lalitpur,dug,9.65,6.46,1494.94,42.1345,35.48,9.2289,5.56,8.008,345.2,4.758,0.91,7.53,urban,wet,24.0
1554,27.633856255508594,85.24952691613711,Kathmandu,deep_tube,176.34,3.16,39.58,3.1688,12.49,0.1634,311.12,448.011,215.4,9.526,0.413,6.94,urban,wet,0.0
1555,27.678846243655162,85.42914984722523,Lalitpur,dug,5.66,0.2,77.98,3.9342,19.82,0.1615,2.93,4.226,315.7,8.723,0.589,7.07,urban,wet,34.99
1556,27.78152660591128,85.30238936271816,Kathmandu,shallow_tube,19.4,15.55,138.17,4.2615,32.42,0.4074,82.98,119.491,471.5,6.783,0.524,7.1,urban,dry,9.62
1557,27.73481791995091,85.34359596874387,Lalitpur,shallow_tube,30.68,12.52,597.66,33.7938,17.69,5.6651,5.0,7.2,308.0,2.633,0.01,8.22,peri-urban,wet,41.09
1558,27.709732399152312,85.2614379927428,Lalitpur,dug,7.27,2.14,279.72,10.0567,27.81,1.3352,7.56,10.89,473.0,6.782,1.337,7.31,peri-urban,dry,25.07
1559,27.76977464425115,85.20259817563606,Bhaktapur,dug,4.78,9.56,432.97,15.3766,28.16,1.8262,9.9,14.262,513.1,7.69,0.771,7.21,urban,wet,31.33
1560,27.636503417969188,85.22694706544982,Kathmandu,shallow_tube,69.79,29.76,334.6,6.8254,49.02,3.0476,27.48,39.572,571.6,10.327,0.247,7.14,urban,dry,28.64
1561,27.72948804839137,85.31139846363361,Kathmandu,dug,5.97,11.0,76.9,4.663,16.49,0.2783,1.0,1.44,831.2,2.711,0.81,7.83,agriculture,dry,39.18
1562,27.701449941467168,85.42618374746148,Kathmandu,deep_tube,127.31,9.76,866.72,29.2265,29.66,6.5744,832.52,1198.823,581.6,3.146,0.593,7.73,urban,dry,19.54
1563,27.74188538065899,85.27719188216109,Lalitpur,shallow_tube,37.58,11.67,367.79,14.8863,24.71,1.7963,5.0,7.2,258.7,3.383,0.693,7.19,peri-urban,wet,26.29
1564,27.77304591917209,85.42511305292803,Kathmandu,dug,6.4,4.01,183.6,4.7343,38.78,1.6051,4.7,6.763,369.5,7.248,0.867,7.23,peri-urban,dry,32.52
1565,27.662153636959452,85.34241914664368,Lalitpur,shallow_tube,36.3,8.98,188.84,4.315,43.76,0.5084,5.0,7.2,415.7,2.555,0.853,6.91,agriculture,wet,26.32
1566,27.699371031661602,85.34722419537869,Lalitpur,dug,5.9,3.17,1442.61,37.6171,38.35,3.6173,8.58,12.352,199.6,9.324,0.819,7.44,urban,dry,9.3
1567,27.789791094436183,85.29057231941051,Lalitpur,shallow_tube,25.39,1.99,124.48,2.492,49.95,0.5749,56.99,82.066,393.4,6.783,0.435,8.06,urban,wet,0.61
1568,27.608648604995853,85.29347900680465,Kathmandu,dug,3.4,6.73,306.32,18.0233,17.0,1.0307,5.45,7.855,285.1,2.577,0.185,8.07,peri-urban,wet,26.03
1569,27.609201839565948,85.39456837349941,Bhaktapur,dug,5.14,15.07,296.65,10.4108,28.49,0.6392,4.72,6.799,1153.6,2.709,0.167,6.79,urban,dry,54.19
1570,27.723350665410344,85.26990187526694,Lalitpur,shallow_tube,67.05,8.43,610.95,20.8312,29.33,5.5086,54.96,79.146,862.9,2.55,1.016,7.86,urban,dry,24.87
1571,27.7347048087036,85.36981715626126,Kathmandu,dug,3.54,10.88,236.63,7.8534,30.13,1.4212,3.18,4.58,158.2,5.529,0.714,6.66,urban,wet,29.83
1572,27.621271486121874,85.36204213461859,Bhaktapur,shallow_tube,39.41,9.01,244.02,6.6647,36.61,1.2131,95.59,137.643,193.2,4.207,0.876,7.38,urban,wet,0.0
1573,27.604635216739403,85.3979326958396,Lalitpur,dug,4.6,2.24,417.4,11.5201,36.23,3.8035,4.71,6.778,289.6,3.449,0.664,8.16,urban,dry,27.47
1574,27.6319484326847,85.28325277983552,Kathmandu,deep_tube,163.0,1.64,726.45,39.3126,18.48,6.2361,704.91,1015.075,742.9,10.886,0.613,7.29,urban,wet,17.68
1575,27.660917228817617,85.36943422419172,Lalitpur,shallow_tube,37.73,21.9,424.07,22.3706,18.96,3.6653,93.34,134.416,276.0,7.16,1.1,7.45,urban,dry,17.39
1576,27.746770964993647,85.44032400724616,Kathmandu,shallow_tube,37.62,11.84,250.78,11.6308,21.56,2.3412,94.26,135.729,346.5,4.08,0.01,6.76,urban,dry,4.3
1577,27.637290784262213,85.28400013930191,Lalitpur,shallow_tube,29.83,0.5,158.02,10.6891,14.78,0.5462,96.0,138.242,306.1,4.868,0.01,6.76,peri-urban,dry,0.0
1578,27.67253393688259,85.32561593984519,Lalitpur,shallow_tube,31.02,26.77,355.26,9.5425,37.23,2.9156,17.66,25.43,789.2,2.261,1.228,8.0,peri-urban,dry,45.62
1579,27.76340617244488,85.28429886050768,Lalitpur,deep_tube,196.55,9.42,138.82,3.0252,45.89,0.317,409.05,589.037,875.3,2.875,0.797,6.93,agriculture,dry,12.12
1580,27.64849723416146,85.38560707593201,Kathmandu,dug,6.73,6.94,118.16,6.6602,17.74,0.2455,2.54,3.659,165.9,0.01,1.065,7.72,urban,wet,35.17
1581,27.76689428859389,85.32138514996674,Bhaktapur,deep_tube,30.0,56.16,1421.16,30.1161,47.19,9.5983,356.95,514.014,485.7,4.577,0.995,7.43,urban,dry,51.01
1582,27.621905028980336,85.32544589939255,Bhaktapur,shallow_tube,8.18,5.17,226.3,8.2743,27.35,1.431,45.13,64.985,579.7,5.698,0.916,6.82,urban,wet,16.9
1583,27.63286823710613,85.32572738547557,Kathmandu,shallow_tube,40.03,12.25,492.17,21.836,22.54,2.8965,103.64,149.236,518.4,2.208,0.911,7.44,peri-urban,wet,10.65
1584,27.70971752290992,85.4042991134291,Lalitpur,dug,5.23,12.64,165.78,3.654,45.37,0.5288,1.59,2.292,755.4,5.915,1.347,7.05,urban,wet,39.66
1585,27.686079065374866,85.35776173724905,Kathmandu,dug,5.77,11.15,234.41,24.6487,9.51,0.7474,3.69,5.316,299.8,4.694,1.186,7.15,urban,dry,35.95
1586,27.73295985533788,85.24200518731402,Lalitpur,dug,5.78,0.2,339.73,14.1698,23.98,3.1878,5.73,8.255,729.7,5.589,0.547,7.05,urban,dry,33.97
1587,27.62521220836748,85.30983721925284,Kathmandu,shallow_tube,39.0,0.5,325.61,10.3533,31.45,2.614,44.36,63.876,115.8,2.845,0.629,7.68,agriculture,wet,6.81
1588,27.774460962705266,85.22311080299764,Kathmandu,dug,5.76,6.66,212.23,11.5693,18.34,1.4384,3.93,5.665,760.4,3.206,0.196,6.75,agriculture,wet,42.47
1589,27.605393975660107,85.2913093355127,Kathmandu,deep_tube,94.83,37.94,1026.59,28.7775,35.67,8.4561,50.0,72.0,339.2,3.914,0.63,6.48,peri-urban,dry,32.34
1590,27.63420100333076,85.3859804391398,Kathmandu,shallow_tube,84.91,6.56,137.66,6.1239,22.48,0.8266,34.81,50.128,198.9,3.77,0.367,7.8,urban,dry,3.05
1591,27.649981889870013,85.23501712683232,Kathmandu,shallow_tube,15.32,0.5,628.09,107.6256,5.84,3.7167,22.35,32.182,381.0,5.634,0.687,7.18,urban,dry,1.95
1592,27.79723262212165,85.35846813157663,Kathmandu,dug,3.09,2.96,495.08,61.1226,8.1,3.9805,8.44,12.153,475.0,5.497,0.781,6.94,urban,wet,25.11
1593,27.7597707113113,85.36943811506832,Kathmandu,deep_tube,281.95,30.9,259.75,14.2239,18.26,0.5956,407.19,586.347,405.8,3.77,0.226,6.79,urban,dry,23.13
1594,27.719581935065754,85.20680209595241,Lalitpur,shallow_tube,20.34,13.58,52.6,1.5518,33.9,0.1057,90.63,130.512,732.3,8.269,0.428,7.2,urban,dry,18.06
1595,27.78136652097142,85.22185047147325,Kathmandu,shallow_tube,70.74,5.7,797.43,17.4532,45.69,1.6116,5.0,7.2,1168.6,2.377,0.978,7.3,urban,dry,51.99
1596,27.64672781961234,85.32100465866736,Kathmandu,shallow_tube,61.81,6.88,154.04,16.038,9.6,0.7231,35.99,51.826,872.2,5.375,0.85,6.78,urban,wet,12.19
1597,27.604241610126284,85.34428985439652,Kathmandu,dug,5.37,2.65,253.88,14.1184,17.98,1.1805,2.88,4.143,246.0,10.919,0.453,7.15,urban,wet,20.11
1598,27.645850974596023,85.38030389763904,Bhaktapur,deep_tube,148.72,19.34,112.97,4.9074,23.02,0.5919,218.31,314.36,506.3,4.99,1.385,6.98,urban,dry,23.34
1599,27.6733934697089,85.30511502020865,Kathmandu,shallow_tube,18.31,6.76,114.4,5.5468,20.63,0.6271,80.97,116.603,246.0,0.01,1.695,7.04,peri-urban,wet,6.95
1600,27.730739824269193,85.31899574862182,Lalitpur,dug,8.58,13.15,412.54,9.1825,44.93,2.1722,6.04,8.692,224.7,2.159,0.331,7.78,agriculture,wet,38.44
1601,27.720131608999274,85.41480570097545,Kathmandu,dug,6.02,16.23,391.46,10.8642,36.03,3.263,2.04,2.943,217.6,0.01,0.874,8.18,agriculture,dry,40.32
1602,27.64370981625016,85.36372660205194,Kathmandu,shallow_tube,26.7,20.29,601.47,21.9105,27.45,2.2177,84.77,122.073,131.4,1.305,0.456,7.9,urban,dry,10.47
1603,27.731158285384616,85.2292292136546,Kathmandu,shallow_tube,62.65,19.97,416.65,9.2373,45.11,3.5041,5.58,8.03,270.6,5.774,1.262,7.24,urban,wet,42.14
1604,27.691318412443245,85.41072177923563,Kathmandu,dug,6.95,12.96,616.28,18.3837,33.52,4.36,3.25,4.676,239.1,1.337,0.49,6.75,agriculture,dry,34.81
1605,27.778925237796877,85.22503728457812,Lalitpur,shallow_tube,45.73,28.4,307.97,8.5327,36.09,2.4386,19.53,28.117,305.4,9.288,0.349,7.58,urban,dry,44.31
1606,27.75318001561776,85.38462436978796,Kathmandu,shallow_tube,54.47,3.03,346.64,61.457,5.64,2.8964,64.76,93.256,727.2,0.668,0.837,7.64,green,wet,11.54
