household_id,lat,lon,aquifer_id,uses_piped_water,uses_groundwater_well,uses_tanker,household_size,season,per_capita_lpcd,water_insecurity_index
HH_00993,27.668115,85.27529,AQ_0008,True,False,False,8,dry,70.83,22.1
HH_00994,27.715907,85.271665,AQ_0268,True,False,True,5,dry,121.01,39.1
HH_00995,27.673392,85.220974,AQ_0288,True,True,False,3,wet,54.84,39.87
HH_00996,27.774309,85.321248,AQ_0457,True,True,False,6,dry,87.82,15.48
HH_00997,27.661115,85.32941,AQ_0311,True,False,False,4,dry,91.74,19.05
HH_00998,27.622907,85.449248,AQ_0060,False,False,True,6,wet,39.74,48.21
HH_00999,27.685111,85.287058,AQ_0034,False,False,False,6,dry,23.8,78.13
HH_01000,27.766655,85.313568,AQ_0187,True,True,True,3,wet,107.92,18.37
HH_01001,27.743912,85.226863,AQ_0320,True,False,False,3,dry,80.53,16.45
HH_01002,27.642343,85.236322,AQ_0047,True,False,False,2,wet,93.92,34.82
HH_01003,27.663258,85.444018,AQ_0471,True,True,False,1,wet,74.04,24.67
HH_01004,27.606004,85.299307,AQ_0209,True,False,True,8,wet,46.95,18.82
HH_01005,27.714264,85.438281,AQ_0160,True,True,False,2,dry,96.05,24.73
HH_01006,27.709426,85.210196,AQ_0374,True,False,False,5,dry,73.26,7.38
HH_01007,27.663002,85.343887,AQ_0082,True,False,False,2,dry,59.13,22.39
HH_01008,27.640235,85.430625,AQ_0174,True,False,False,4,dry,59.5,23.81
HH_01009,27.770533,85.393721,AQ_0191,True,False,False,8,dry,73.82,27.42
HH_01010,27.692866,85.26335,AQ_0131,False,True,False,1,dry,27.38,48.06
HH_01011,27.701006,85.207624,AQ_0210,False,False,False,4,dry,29.66,36.73
HH_01012,27.70343,85.2925,AQ_0248,True,True,True,5,wet,110.63,12.8
HH_01013,27.748156,85.396047,AQ_0036,True,False,False,4,dry,86.17,15.5
HH_01014,27.640901,85.284492,AQ_0054,True,False,True,4,dry,88.76,23.81
HH_01015,27.693969,85.282698,AQ_0500,False,True,False,1,dry,58.0,27.77
HH_01016,27.627646,85.29976,AQ_0373,False,False,False,8,wet,57.42,92.18
HH_01017,27.795983,85.25647,AQ_0330,True,True,False,2,dry,50.61,31.62
HH_01018,27.614205,85.321969,AQ_0221,False,False,False,4,wet,69.83,24.02
HH_01019,27.740433,85.328305,AQ_0406,True,False,True,2,dry,64.99,28.6
HH_01020,27.61725,85.434141,AQ_0222,True,True,False,1,dry,84.37,21.23
HH_01021,27.675639,85.344101,AQ_0137,True,True,False,5,wet,67.23,25.15
HH_01022,27.743233,85.233855,AQ_0219,True,False,False,7,dry,91.1,17.23
HH_01023,27.658259,85.236178,AQ_0095,False,False,False,6,dry,28.34,58.17
HH_01024,27.743481,85.435825,AQ_0447,True,False,False,7,wet,92.73,51.23
HH_01025,27.705554,85.335007,AQ_0053,True,False,True,7,wet,40.38,16.54
HH_01026,27.695131,85.350702,AQ_0041,True,False,False,3,dry,64.02,77.27
HH_01027,27.797198,85.434441,AQ_0142,True,True,False,7,dry,109.58,86.44
HH_01028,27.779013,85.298238,AQ_0035,True,False,False,5,wet,71.47,69.37
HH_01029,27.792352,85.303947,AQ_0429,True,False,False,8,wet,111.5,30.02
HH_01030,27.790118,85.261154,AQ_0496,True,False,True,8,wet,95.18,31.9
HH_01031,27.749226,85.330204,AQ_0272,True,False,True,1,dry,87.78,26.89
HH_01032,27.710444,85.365243,AQ_0080,True,True,True,6,dry,58.8,60.18
HH_01033,27.66458,85.320318,AQ_0052,True,False,False,8,wet,52.45,54.15
HH_01034,27.639675,85.44041,AQ_0040,True,False,False,5,wet,114.0,23.15
HH_01035,27.702294,85.38348,AQ_0028,False,False,True,1,wet,44.6,91.07
HH_01036,27.681433,85.302299,AQ_0202,False,True,False,7,wet,58.26,23.73
HH_01037,27.708836,85.335867,AQ_0427,True,True,False,5,dry,51.82,20.39
HH_01038,27.699215,85.242276,AQ_0179,True,True,False,8,dry,71.84,56.75
HH_01039,27.625227,85.433161,AQ_0473,True,False,False,8,wet,112.79,14.06
HH_01040,27.680359,85.427245,AQ_0183,True,True,True,5,wet,101.57,38.67
HH_01041,27.727586,85.392292,AQ_0495,True,True,False,5,wet,88.08,25.02
HH_01042,27.764092,85.413487,AQ_0134,True,False,True,6,wet,77.69,17.55
HH_01043,27.634439,85.267741,AQ_0426,False,False,False,6,wet,25.05,38.56
HH_01044,27.771082,85.207971,AQ_0261,True,True,False,6,dry,55.21,9.6
HH_01045,27.61522,85.268479,AQ_0247,True,True,False,2,dry,60.83,18.9
HH_01046,27.759589,85.340782,AQ_0126,False,True,True,6,dry,59.49,18.35
HH_01047,27.601154,85.307331,AQ_0235,True,False,False,7,wet,61.3,16.77
HH_01048,27.735228,85.375524,AQ_0204,True,False,True,6,wet,75.54,27.81
HH_01049,27.744179,85.382118,AQ_0484,True,True,True,8,dry,79.86,16.08
HH_01050,27.618657,85.384695,AQ_0275,True,True,False,6,dry,79.22,13.55
HH_01051,27.791983,85.369637,AQ_0403,True,True,False,8,dry,83.4,28.94
HH_01052,27.688587,85.349823,AQ_0392,False,False,False,1,wet,41.5,34.67
HH_01053,27.695268,85.433212,AQ_0386,False,False,False,2,dry,36.03,60.41
HH_01054,27.73739,85.397977,AQ_0476,True,True,False,8,wet,63.75,14.16
HH_01055,27.716604,85.427229,AQ_0160,True,False,False,5,wet,73.5,24.73
HH_01056,27.665883,85.334217,AQ_0311,True,False,False,7,wet,78.67,19.05
HH_01057,27.782159,85.411639,AQ_0256,True,False,False,3,dry,87.71,34.93
HH_01058,27.653276,85.424863,AQ_0174,True,False,True,8,dry,115.67,23.81
HH_01059,27.785473,85.300653,AQ_0032,True,False,False,5,wet,74.83,20.03
HH_01060,27.747363,85.318986,AQ_0009,False,False,True,4,wet,97.37,30.54
HH_01061,27.624517,85.431984,AQ_0473,True,True,False,5,wet,113.73,14.06
HH_01062,27.673435,85.20472,AQ_0341,True,False,False,4,wet,73.4,44.36
HH_01063,27.620106,85.324055,AQ_0249,True,True,True,4,wet,58.25,24.38
HH_01064,27.739098,85.374659,AQ_0208,True,True,True,5,wet,105.0,15.81
HH_01065,27.740787,85.32313,AQ_0406,True,False,False,1,dry,71.6,28.6
HH_01066,27.690053,85.249845,AQ_0412,True,True,False,5,dry,87.53,24.79
HH_01067,27.661531,85.210584,AQ_0341,True,True,False,1,dry,48.14,45.48
HH_01068,27.660831,85.392704,AQ_0408,False,True,False,2,wet,94.08,32.54
HH_01069,27.665444,85.260549,AQ_0292,False,False,False,7,dry,42.69,36.48
HH_01070,27.625941,85.313438,AQ_0216,True,False,False,2,wet,68.07,28.29
HH_01071,27.701386,85.371847,AQ_0398,True,True,False,6,wet,102.99,17.51
HH_01072,27.60895,85.27411,AQ_0099,False,False,False,4,wet,47.4,25.06
HH_01073,27.656027,85.236504,AQ_0095,True,True,False,5,wet,59.84,36.18
HH_01074,27.704377,85.365926,AQ_0498,True,False,True,6,dry,51.9,35.34
HH_01075,27.67622,85.379868,AQ_0339,True,False,False,5,dry,49.47,56.36
HH_01076,27.708238,85.205929,AQ_0210,True,False,False,1,dry,54.4,15.52
HH_01077,27.615958,85.304492,AQ_0209,False,False,False,4,wet,41.32,31.2
HH_01078,27.617625,85.41158,AQ_0015,True,True,False,6,dry,75.16,19.95
HH_01079,27.74646,85.352737,AQ_0428,True,True,False,1,wet,72.72,28.93
HH_01080,27.6443,85.328006,AQ_0284,False,False,False,4,wet,58.23,100.0
HH_01081,27.709768,85.334582,AQ_0427,True,False,False,6,wet,92.38,20.39
HH_01082,27.780449,85.418929,AQ_0043,False,True,True,8,wet,81.8,24.95
HH_01083,27.760283,85.435857,AQ_0372,False,False,False,7,dry,32.34,38.29
HH_01084,27.699011,85.411634,AQ_0306,False,False,False,6,wet,33.04,48.01
HH_01085,27.701033,85.387009,AQ_0026,True,False,False,8,dry,64.58,99.07
HH_01086,27.746355,85.241184,AQ_0420,False,False,True,8,dry,61.18,42.84
HH_01087,27.670271,85.266217,AQ_0265,True,True,False,2,dry,95.84,16.48
HH_01088,27.673569,85.338816,AQ_0336,True,False,False,3,wet,60.91,29.92
HH_01089,27.619986,85.401254,AQ_0015,False,True,False,3,wet,109.0,28.95
HH_01090,27.745078,85.252415,AQ_0321,True,False,False,5,dry,49.14,20.27
HH_01091,27.776935,85.354056,AQ_0184,True,True,False,7,dry,48.99,18.18
HH_01092,27.78846,85.388767,AQ_0193,True,True,False,4,dry,66.84,28.91
HH_01093,27.641605,85.284428,AQ_0054,False,True,False,3,dry,82.73,32.81
HH_01094,27.753157,85.3103,AQ_0279,True,False,False,2,wet,98.86,16.07
HH_01095,27.743295,85.296623,AQ_0362,True,False,True,7,wet,91.24,22.25
HH_01096,27.795203,85.27765,AQ_0266,False,False,False,4,dry,19.48,81.05
HH_01097,27.692194,85.3685,AQ_0198,False,False,False,8,wet,58.08,36.38
HH_01098,27.752349,85.214574,AQ_0470,True,False,False,5,dry,74.62,7.59
HH_01099,27.799684,85.388101,AQ_0038,True,False,True,5,wet,87.49,29.13
HH_01100,27.771257,85.228096,AQ_0415,True,False,False,8,dry,88.22,29.5
HH_01101,27.669548,85.419105,AQ_0312,True,True,False,7,dry,81.57,52.41
HH_01102,27.63253,85.413586,AQ_0098,False,False,False,5,dry,42.16,53.62
HH_01103,27.737354,85.330021,AQ_0414,True,True,False,4,wet,74.1,27.04
HH_01104,27.638799,85.271213,AQ_0260,False,False,False,1,dry,52.29,49.08
HH_01105,27.701033,85.332833,AQ_0053,True,False,False,7,wet,91.35,10.76
HH_01106,27.716273,85.395196,AQ_0495,True,False,True,3,wet,91.9,25.02
HH_01107,27.638355,85.212516,AQ_0006,True,False,False,8,dry,86.69,31.64
HH_01108,27.68189,85.419078,AQ_0469,True,False,False,5,dry,52.95,21.81
HH_01109,27.659596,85.202968,AQ_0360,True,False,False,5,wet,93.43,46.54
HH_01110,27.675188,85.333718,AQ_0336,False,True,False,5,wet,45.7,41.5
HH_01111,27.77532,85.428121,AQ_0146,True,True,False,8,dry,67.03,17.43
HH_01112,27.709829,85.437278,AQ_0299,True,False,False,8,dry,41.3,22.84
HH_01113,27.799723,85.258852,AQ_0330,True,True,True,8,wet,64.58,31.62
HH_01114,27.601622,85.202313,AQ_0091,True,False,True,8,dry,97.82,49.84
HH_01115,27.692113,85.322084,AQ_0333,True,False,False,8,wet,90.27,43.25
HH_01116,27.660184,85.241784,AQ_0385,True,False,True,6,dry,40.2,15.37
HH_01117,27.681435,85.258068,AQ_0412,True,True,False,5,dry,46.7,26.76
HH_01118,27.701681,85.239345,AQ_0179,True,False,False,3,wet,83.25,56.75
HH_01119,27.734195,85.388484,AQ_0476,False,True,False,2,wet,78.37,23.16
HH_01120,27.614174,85.349546,AQ_0455,True,False,False,7,wet,60.23,56.51
HH_01121,27.652881,85.331906,AQ_0343,True,False,False,3,dry,86.53,20.68
HH_01122,27.709817,85.34575,AQ_0163,True,False,False,8,wet,80.66,65.85
HH_01123,27.680331,85.43727,AQ_0001,True,True,False,8,wet,65.41,17.25
HH_01124,27.768842,85.308099,AQ_0340,False,False,False,3,dry,48.72,39.87
HH_01125,27.765733,85.405722,AQ_0332,False,False,False,1,dry,44.03,51.22
HH_01126,27.658129,85.274373,AQ_0008,True,False,True,5,dry,55.45,22.1
HH_01127,27.65927,85.381392,AQ_0123,True,False,False,1,dry,57.22,22.41
HH_01128,27.620896,85.259379,AQ_0170,True,False,False,3,dry,81.68,18.81
HH_01129,27.67598,85.318977,AQ_0435,True,False,False,5,dry,54.6,29.07
HH_01130,27.663739,85.312136,AQ_0264,True,True,False,4,wet,103.63,48.69
HH_01131,27.725249,85.236593,AQ_0003,True,True,False,7,dry,78.12,48.89
HH_01132,27.651251,85.295049,AQ_0387,False,False,False,7,wet,35.59,44.41
HH_01133,27.774254,85.365787,AQ_0184,True,False,False,4,dry,95.2,17.58
HH_01134,27.603937,85.383911,AQ_0253,False,False,False,2,wet,23.34,46.34
HH_01135,27.697403,85.403296,AQ_0377,True,True,False,5,dry,72.48,18.16
HH_01136,27.672028,85.316259,AQ_0052,False,False,False,4,wet,53.4,63.15
HH_01137,27.737979,85.420999,AQ_0155,True,True,True,1,dry,65.52,19.16
HH_01138,27.621191,85.22806,AQ_0049,True,False,False,5,wet,92.45,12.63
HH_01139,27.658245,85.353546,AQ_0368,True,True,False,2,wet,80.45,45.26
HH_01140,27.608679,85.287119,AQ_0070,True,True,False,2,wet,34.45,44.75
HH_01141,27.635836,85.361768,AQ_0232,False,True,False,8,wet,71.57,38.44
HH_01142,27.685538,85.439005,AQ_0185,True,True,False,3,dry,14.11,31.93
HH_01143,27.642947,85.329166,AQ_0284,True,False,False,2,wet,87.96,100.0
HH_01144,27.785804,85.294492,AQ_0032,True,True,True,3,wet,113.05,20.03
HH_01145,27.692735,85.222131,AQ_0393,True,False,False,8,wet,49.37,25.94
HH_01146,27.632062,85.336133,AQ_0162,True,False,False,7,wet,95.76,16.46
HH_01147,27.706462,85.218968,AQ_0374,True,True,True,1,dry,88.63,7.38
HH_01148,27.637803,85.317359,AQ_0216,False,True,False,4,wet,109.59,37.29
HH_01149,27.744065,85.332359,AQ_0285,False,False,False,2,wet,15.66,53.29
HH_01150,27.722079,85.434777,AQ_0160,False,True,False,2,dry,54.82,33.73
HH_01151,27.734349,85.218686,AQ_0271,False,False,False,8,wet,54.66,31.65
HH_01152,27.618892,85.447219,AQ_0060,True,False,False,5,wet,78.03,33.05
HH_01153,27.789814,85.219569,AQ_0229,True,True,False,7,wet,76.28,51.6
HH_01154,27.768942,85.304596,AQ_0340,False,False,False,5,dry,43.95,42.73
HH_01155,27.688171,85.358561,AQ_0214,True,False,False,8,dry,49.5,46.87
HH_01156,27.66919,85.286992,AQ_0237,False,False,False,6,dry,41.02,40.16
HH_01157,27.693812,85.283534,AQ_0500,True,False,False,2,wet,79.34,18.77
HH_01158,27.79089,85.228919,AQ_0376,True,False,False,7,dry,62.69,19.79
HH_01159,27.789253,85.38334,AQ_0437,True,False,False,8,dry,97.03,18.66
HH_01160,27.765346,85.22673,AQ_0153,True,False,False,8,dry,95.69,41.58
HH_01161,27.700951,85.374273,AQ_0398,False,False,False,7,wet,57.76,26.51
HH_01162,27.614454,85.372675,AQ_0472,False,False,False,4,wet,44.63,26.84
HH_01163,27.706806,85.29479,AQ_0248,True,True,False,3,dry,92.77,12.8
HH_01164,27.778199,85.324044,AQ_0319,True,False,False,8,wet,49.49,24.83
HH_01165,27.764945,85.300539,AQ_0171,True,False,False,6,wet,77.19,14.02
HH_01166,27.667448,85.379484,AQ_0262,True,True,False,1,dry,62.55,17.74
HH_01167,27.748564,85.212713,AQ_0470,True,True,False,4,wet,65.5,7.59
HH_01168,27.709522,85.236129,AQ_0481,True,True,False,1,wet,62.09,12.37
HH_01169,27.626788,85.435947,AQ_0473,False,False,False,2,dry,29.08,35.62
HH_01170,27.681314,85.288905,AQ_0034,False,False,False,2,dry,42.6,66.85
HH_01171,27.758201,85.327553,AQ_0009,False,False,False,2,dry,41.11,35.88
HH_01172,27.679378,85.265731,AQ_0265,True,True,True,4,wet,68.21,16.48
HH_01173,27.6751,85.324439,AQ_0052,True,True,False,8,dry,50.16,54.15
HH_01174,27.6797,85.204793,AQ_0164,True,True,False,2,dry,58.72,43.22
HH_01175,27.7545,85.242736,AQ_0065,True,False,False,4,wet,82.49,51.0
HH_01176,27.754787,85.403457,AQ_0036,True,False,True,6,wet,72.6,15.5
HH_01177,27.698702,85.251342,AQ_0179,True,False,True,7,dry,88.02,56.75
HH_01178,27.649254,85.425852,AQ_0174,True,False,False,8,wet,101.15,23.81
HH_01179,27.620874,85.445672,AQ_0486,False,False,False,2,dry,41.69,62.63
HH_01180,27.78775,85.380578,AQ_0437,True,False,False,7,dry,86.54,18.66
HH_01181,27.638091,85.310539,AQ_0463,True,True,False,3,dry,68.86,15.25
HH_01182,27.748321,85.296611,AQ_0362,False,False,False,5,wet,29.84,43.34
HH_01183,27.666059,85.348839,AQ_0368,True,False,False,5,wet,58.3,45.26
HH_01184,27.739071,85.226431,AQ_0483,False,True,False,3,wet,72.73,26.99
HH_01185,27.732962,85.271545,AQ_0493,True,True,False,8,wet,79.12,15.13
HH_01186,27.604325,85.320898,AQ_0235,False,False,False,4,wet,34.89,34.84
HH_01187,27.700209,85.280416,AQ_0500,True,False,False,3,wet,73.59,18.77
HH_01188,27.734453,85.395599,AQ_0476,True,False,False,6,dry,54.82,14.16
HH_01189,27.70615,85.347459,AQ_0163,True,False,False,5,dry,60.42,65.85
HH_01190,27.632379,85.262324,AQ_0308,False,True,False,2,dry,55.7,30.89
HH_01191,27.644977,85.329862,AQ_0284,False,True,False,2,dry,83.65,100.0
HH_01192,27.639114,85.360419,AQ_0232,False,False,False,1,wet,41.37,43.62
HH_01193,27.763452,85.34006,AQ_0017,True,True,False,4,wet,62.79,26.42
HH_01194,27.607851,85.276361,AQ_0102,True,False,False,3,wet,62.24,19.36
HH_01195,27.748921,85.211879,AQ_0470,True,True,False,4,wet,94.24,7.59
HH_01196,27.75653,85.31383,AQ_0273,True,True,False,7,dry,54.56,20.36
HH_01197,27.739615,85.296988,AQ_0389,True,False,True,4,wet,73.28,22.89
HH_01198,27.715994,85.437013,AQ_0160,True,False,False,7,wet,57.58,24.73
HH_01199,27.61375,85.326849,AQ_0139,True,False,False,8,wet,82.01,28.3
HH_01200,27.604795,85.278256,AQ_0102,False,True,True,8,dry,34.78,37.49
HH_01201,27.763974,85.338485,AQ_0017,False,False,False,4,wet,13.52,57.31
HH_01202,27.659609,85.295775,AQ_0250,True,False,False,6,dry,64.68,24.25
HH_01203,27.767114,85.441803,AQ_0243,True,False,True,5,dry,35.05,30.32
HH_01204,27.76931,85.306726,AQ_0340,True,True,False,6,wet,56.38,30.1
HH_01205,27.710404,85.257735,AQ_0215,True,True,True,7,dry,75.95,20.27
HH_01206,27.761807,85.395183,AQ_0289,False,True,False,3,wet,113.44,41.66
HH_01207,27.643001,85.378909,AQ_0302,True,False,True,1,wet,68.54,17.55
HH_01208,27.634522,85.200658,AQ_0236,True,True,False,6,wet,102.34,15.18
HH_01209,27.690181,85.288108,AQ_0063,True,False,False,3,wet,53.38,28.76
HH_01210,27.771933,85.264439,AQ_0181,False,False,True,6,dry,76.22,30.2
HH_01211,27.645286,85.320179,AQ_0325,False,False,False,4,wet,17.5,61.95
HH_01212,27.654372,85.242426,AQ_0294,True,True,False,8,wet,79.88,13.63
HH_01213,27.743692,85.392522,AQ_0173,True,False,False,5,dry,104.36,26.35
HH_01214,27.747187,85.234569,AQ_0152,True,True,False,1,dry,66.31,21.22
HH_01215,27.793236,85.405258,AQ_0383,False,False,True,3,dry,61.91,28.31
HH_01216,27.625132,85.234595,AQ_0056,True,True,False,8,dry,62.49,12.49
HH_01217,27.749632,85.317414,AQ_0459,False,False,False,1,wet,50.56,36.03
HH_01218,27.720923,85.371592,AQ_0291,False,True,False,7,dry,86.56,23.62
HH_01219,27.603671,85.277944,AQ_0102,False,True,False,2,dry,51.63,28.36
HH_01220,27.737593,85.398114,AQ_0476,True,True,True,2,dry,87.97,14.16
HH_01221,27.661359,85.209009,AQ_0341,True,False,True,6,dry,68.48,44.36
HH_01222,27.621296,85.322964,AQ_0249,True,True,False,6,dry,81.83,24.38
HH_01223,27.753694,85.255412,AQ_0321,True,True,False,2,dry,55.7,19.75
HH_01224,27.798335,85.249351,AQ_0330,True,False,False,8,wet,63.77,31.62
HH_01225,27.715104,85.431316,AQ_0160,False,True,False,7,dry,82.39,33.73
HH_01226,27.752178,85.446507,AQ_0230,True,False,False,1,wet,55.42,24.34
HH_01227,27.636085,85.391506,AQ_0494,True,False,True,3,wet,59.66,22.81
HH_01228,27.684275,85.398459,AQ_0207,True,False,False,4,dry,62.9,21.79
HH_01229,27.69297,85.334381,AQ_0439,True,False,False,7,wet,49.07,27.55
HH_01230,27.678557,85.37391,AQ_0240,True,False,False,5,dry,95.84,18.7
HH_01231,27.787577,85.33559,AQ_0335,True,False,False,5,wet,75.41,14.11
HH_01232,27.642232,85.325533,AQ_0284,False,False,False,5,dry,38.02,100.0
HH_01233,27.604002,85.263214,AQ_0075,True,False,True,2,wet,73.11,19.82
HH_01234,27.652909,85.328508,AQ_0325,True,False,False,5,wet,80.25,33.45
HH_01235,27.71463,85.431438,AQ_0160,True,False,False,6,wet,58.89,24.73
HH_01236,27.78607,85.396221,AQ_0193,False,False,False,6,wet,66.99,37.91
HH_01237,27.640002,85.232711,AQ_0047,True,False,False,3,dry,83.55,34.82
HH_01238,27.757935,85.384701,AQ_0258,True,True,True,3,wet,117.68,11.49
HH_01239,27.725042,85.446596,AQ_0224,True,False,False,7,dry,53.97,17.15
HH_01240,27.765655,85.262963,AQ_0488,False,False,True,1,wet,81.74,29.01
HH_01241,27.75546,85.439277,AQ_0230,True,True,False,6,wet,95.94,24.34
HH_01242,27.692077,85.291102,AQ_0063,True,False,False,1,dry,101.4,28.76
HH_01243,27.670601,85.359093,AQ_0438,True,False,False,4,dry,86.5,11.47
HH_01244,27.639682,85.323497,AQ_0284,False,False,False,4,dry,51.31,100.0
HH_01245,27.758328,85.318926,AQ_0459,False,False,False,4,dry,56.78,36.03
HH_01246,27.732253,85.302336,AQ_0389,False,False,True,8,dry,75.74,31.89
HH_01247,27.779083,85.240642,AQ_0477,True,False,False,2,wet,96.42,13.98
HH_01248,27.762203,85.414747,AQ_0134,True,False,False,3,dry,55.59,17.55
HH_01249,27.798319,85.27351,AQ_0266,True,False,True,4,wet,67.26,53.74
HH_01250,27.681362,85.411993,AQ_0151,True,False,False,5,wet,86.96,19.25
HH_01251,27.673532,85.347774,AQ_0363,True,False,False,1,wet,124.37,15.64
HH_01252,27.794579,85.213934,AQ_0287,True,False,False,8,wet,81.15,41.62
HH_01253,27.714792,85.415757,AQ_0468,True,False,False,4,dry,57.18,28.2
HH_01254,27.712108,85.283018,AQ_0444,True,False,False,1,wet,79.27,19.57
HH_01255,27.630988,85.412259,AQ_0098,True,True,False,1,dry,85.55,39.91
HH_01256,27.761203,85.373243,AQ_0103,False,False,True,4,dry,72.68,27.71
HH_01257,27.601005,85.306956,AQ_0235,True,True,False,2,dry,62.11,16.77
HH_01258,27.703367,85.265841,AQ_0067,True,False,False,6,wet,63.29,24.03
HH_01259,27.641973,85.349775,AQ_0148,True,False,False,1,wet,108.41,17.71
HH_01260,27.710961,85.305719,AQ_0409,True,True,True,8,dry,57.2,15.21
HH_01261,27.71315,85.291363,AQ_0248,True,False,True,1,dry,84.98,12.8
HH_01262,27.760777,85.24601,AQ_0425,True,False,False,3,dry,77.75,18.46
HH_01263,27.659185,85.379262,AQ_0123,False,False,False,7,dry,49.18,31.9
HH_01264,27.620048,85.37944,AQ_0472,True,True,True,7,wet,98.62,14.62
HH_01265,27.735964,85.407731,AQ_0182,True,False,False,1,wet,59.68,12.09
HH_01266,27.711677,85.429337,AQ_0160,True,False,False,2,wet,72.65,24.73
HH_01267,27.678296,85.411238,AQ_0469,True,False,True,6,dry,54.0,21.81
HH_01268,27.787694,85.23063,AQ_0376,True,True,False,4,dry,111.48,19.79
HH_01269,27.642406,85.207385,AQ_0006,True,True,False,8,dry,41.74,36.59
HH_01270,27.773981,85.351235,AQ_0480,True,False,True,5,wet,70.0,17.71
HH_01271,27.722818,85.332978,AQ_0446,True,False,False,3,dry,69.88,27.51
HH_01272,27.799901,85.408807,AQ_0383,True,False,False,1,dry,56.29,19.31
HH_01273,27.778692,85.405807,AQ_0419,True,False,False,1,wet,75.61,11.05
HH_01274,27.600624,85.275878,AQ_0099,True,False,False,4,dry,66.24,14.5
HH_01275,27.621721,85.318198,AQ_0221,True,False,False,8,wet,95.68,15.02
HH_01276,27.749843,85.434646,AQ_0230,False,False,False,5,wet,45.56,36.0
HH_01277,27.61078,85.203045,AQ_0091,True,True,False,1,wet,54.72,49.84
HH_01278,27.6507,85.282722,AQ_0324,True,True,False,4,wet,99.36,12.15
HH_01279,27.653959,85.327859,AQ_0311,True,True,False,6,wet,91.79,19.05
HH_01280,27.734543,85.296783,AQ_0389,True,True,False,6,dry,20.9,40.35
HH_01281,27.650262,85.24155,AQ_0113,True,True,True,5,wet,105.47,28.33
HH_01282,27.751341,85.366726,AQ_0491,True,False,False,1,dry,57.73,37.87
HH_01283,27.646806,85.347022,AQ_0449,True,True,False,5,dry,61.13,14.72
HH_01284,27.709996,85.322948,AQ_0021,True,False,True,1,dry,120.85,20.3
HH_01285,27.713091,85.378876,AQ_0028,False,False,True,3,wet,85.94,87.83
HH_01286,27.627177,85.216657,AQ_0088,True,False,False,4,wet,70.7,17.65
HH_01287,27.795216,85.439248,AQ_0122,True,True,False,3,wet,78.22,32.26
HH_01288,27.637249,85.321336,AQ_0284,False,True,True,3,dry,59.6,100.0
HH_01289,27.766035,85.437653,AQ_0372,True,True,False,7,dry,46.52,20.78
HH_01290,27.720665,85.278,AQ_0267,False,False,False,5,dry,53.56,32.58
HH_01291,27.781965,85.4176,AQ_0043,True,True,False,3,wet,42.11,20.69
HH_01292,27.658678,85.208354,AQ_0341,True,True,False,2,dry,83.33,44.36
HH_01293,27.763164,85.312596,AQ_0187,True,False,False,6,wet,73.36,18.37
HH_01294,27.763748,85.231154,AQ_0451,True,True,False,8,wet,39.81,33.35
HH_01295,27.771531,85.424377,AQ_0286,True,False,False,1,dry,69.62,44.55
HH_01296,27.643428,85.29341,AQ_0474,True,True,False,7,dry,82.35,9.07
HH_01297,27.666582,85.244038,AQ_0385,True,False,False,6,wet,69.51,9.49
HH_01298,27.77314,85.208027,AQ_0261,True,True,True,8,wet,128.12,9.6
HH_01299,27.728774,85.390737,AQ_0476,True,True,False,6,wet,88.92,14.16
HH_01300,27.745807,85.431953,AQ_0452,True,False,False,8,wet,86.0,18.76
HH_01301,27.666531,85.325802,AQ_0300,True,True,False,5,dry,65.36,16.68
HH_01302,27.652042,85.244261,AQ_0294,True,True,False,2,wet,75.19,13.63
HH_01303,27.605704,85.427326,AQ_0106,False,True,True,1,dry,77.41,21.16
HH_01304,27.734447,85.201335,AQ_0031,True,False,False,5,dry,85.82,11.31
HH_01305,27.796974,85.419458,AQ_0043,False,False,False,5,dry,40.04,30.93
HH_01306,27.668957,85.423412,AQ_0369,False,True,False,7,wet,94.85,28.08
HH_01307,27.658303,85.340678,AQ_0082,False,False,True,3,wet,72.31,31.39
HH_01308,27.711627,85.391023,AQ_0026,True,False,False,4,wet,69.96,99.07
HH_01309,27.72387,85.258033,AQ_0045,False,False,False,6,dry,48.28,24.95
HH_01310,27.68197,85.331234,AQ_0282,True,False,False,8,wet,78.21,18.54
HH_01311,27.695426,85.311906,AQ_0231,False,True,True,3,wet,82.98,18.86
HH_01312,27.663343,85.26454,AQ_0292,False,True,False,6,wet,110.64,32.09
HH_01313,27.607549,85.345799,AQ_0345,True,False,False,5,wet,69.02,21.3
HH_01314,27.730766,85.370302,AQ_0204,True,False,True,3,dry,64.41,27.81
HH_01315,27.750431,85.325894,AQ_0411,False,False,False,7,wet,47.64,34.12
HH_01316,27.660744,85.445736,AQ_0471,True,True,False,4,wet,103.08,24.67
HH_01317,27.654827,85.250664,AQ_0294,True,False,False,5,dry,60.04,13.63
HH_01318,27.795699,85.347108,AQ_0177,True,False,True,8,dry,70.44,14.57
HH_01319,27.71139,85.363949,AQ_0080,True,True,False,5,dry,62.73,60.18
HH_01320,27.722462,85.379043,AQ_0495,True,False,True,1,wet,79.93,25.02
HH_01321,27.68335,85.389324,AQ_0010,True,True,False,7,wet,65.77,35.16
HH_01322,27.632283,85.292999,AQ_0254,True,True,False,8,dry,59.45,20.09
HH_01323,27.769402,85.406978,AQ_0076,True,False,False,4,wet,106.78,11.85
